cntry,netuse,gndr,agea,eisced,mnactic,hinctnta,ipcrtiv,impdiff,impfun,iscomajor,freqnet,nonet
RU,7,1,18,4,2,1,4,5,3,6,1,7
RU,7,2,27,7,1,10,4,1,4,1,1,7
RU,4,2,41,7,1,6,4,4,4,3,0,4
RU,0,2,40,5,8,7,1,2,1,9,0,1
RU,0,2,56,7,6,3,1,3,1,4,0,1
RU,0,2,32,5,1,8,4,3,4,9,0,1
RU,0,2,40,5,1,2,2,4,2,3,0,1
RU,0,1,79,5,6,2,2,2,1,5,0,1
RU,7,2,42,7,8,3,1,1,4,10,1,7
RU,7,1,20,4,2,1,3,5,5,10,1,7
RU,1,2,55,4,4,4,2,3,3,10,0,1
RU,7,2,18,4,2,3,3,1,2,10,1,7
RU,7,2,25,7,1,2,3,4,4,2,1,7
RU,7,2,18,4,2,4,4,4,5,10,1,7
RU,0,2,53,5,5,1,3,3,3,9,0,1
RU,0,2,72,1,6,2,3,3,2,9,0,1
RU,7,2,51,7,6,2,3,3,3,9,1,7
RU,0,2,85,2,6,3,3,4,4,9,0,1
RU,0,2,49,7,1,7,5,3,2,2,0,1
RU,0,2,74,7,6,2,2,1,2,2,0,1
RU,0,2,84,2,6,2,3,1,0,5,0,1
RU,0,2,25,5,1,2,3,4,4,4,0,1
RU,0,2,69,5,6,5,3,1,1,7,0,1
RU,0,2,29,5,8,1,4,3,3,5,0,1
RU,6,2,64,7,1,7,5,3,5,2,1,6
RU,7,1,16,2,2,9,5,1,3,9,1,7
RU,0,2,64,7,6,5,3,4,1,6,0,1
RU,0,2,74,7,1,3,1,2,1,3,0,1
RU,0,2,40,5,8,3,5,4,5,5,0,1
RU,1,2,59,5,1,8,1,3,2,3,0,1
RU,0,2,31,5,5,6,4,4,4,10,0,1
RU,0,2,70,4,6,2,1,2,1,3,0,1
RU,0,2,83,2,6,3,0,1,0,8,0,1
RU,7,1,21,4,1,10,3,4,5,3,1,7
RU,6,2,17,2,2,8,4,3,4,10,1,6
RU,5,2,31,7,8,5,4,3,5,10,0,5
RU,0,2,57,5,6,5,1,2,2,5,0,1
RU,0,2,52,4,4,1,2,2,3,5,0,1
RU,0,2,41,4,1,3,4,4,4,5,0,1
RU,0,2,80,1,6,4,0,0,1,9,0,1
RU,6,2,27,7,1,6,4,5,5,3,1,6
RU,0,2,43,4,1,6,4,5,4,5,0,1
RU,0,2,29,4,1,3,4,5,4,5,0,1
RU,0,2,41,4,1,3,4,5,4,7,0,1
RU,6,2,44,7,1,7,4,4,4,3,1,6
RU,0,2,50,4,1,2,4,5,5,5,0,1
RU,0,2,80,1,6,1,4,5,5,9,0,1
RU,0,2,83,1,6,1,0,0,5,7,0,1
RU,0,1,80,2,6,2,3,3,1,7,0,1
RU,0,2,66,4,6,3,2,2,4,7,0,1
RU,7,1,28,4,1,7,2,2,1,8,1,7
RU,4,1,55,7,1,7,2,3,4,2,0,4
RU,6,1,51,7,1,9,5,2,4,2,1,6
RU,4,1,44,5,1,6,3,4,2,3,0,4
RU,0,2,33,4,1,3,5,1,3,5,0,1
RU,7,1,26,4,1,4,4,3,4,5,1,7
RU,0,2,73,7,6,2,2,1,2,4,0,1
RU,7,1,25,4,1,5,1,4,5,8,1,7
RU,7,2,25,7,8,8,1,3,5,10,1,7
RU,0,1,59,7,1,3,4,4,4,2,0,1
RU,0,2,48,4,8,3,3,4,4,5,0,1
RU,7,1,16,2,2,8,1,4,3,10,1,7
RU,0,2,44,4,1,1,0,3,2,9,0,1
RU,6,2,31,7,1,4,3,5,4,3,1,6
RU,0,1,45,5,1,7,4,3,3,9,0,1
RU,1,2,23,7,8,2,3,3,1,10,0,1
RU,0,2,29,5,8,5,5,1,1,10,0,1
RU,0,2,76,4,6,4,0,2,0,3,0,1
RU,0,2,67,5,6,8,0,1,0,0,0,1
RU,0,2,74,5,6,5,1,0,2,3,0,1
RU,6,2,33,7,1,5,4,1,2,2,1,6
RU,7,2,27,7,1,6,2,3,3,3,1,7
RU,0,2,71,7,6,2,5,4,4,7,0,1
RU,0,2,28,4,1,2,3,4,4,5,0,1
RU,7,1,47,7,1,9,5,4,4,2,1,7
RU,5,1,28,4,1,8,5,4,4,8,0,5
RU,0,1,77,5,6,6,2,2,2,3,0,1
RU,0,2,44,7,1,3,2,3,3,2,0,1
RU,0,2,42,4,1,2,4,2,4,5,0,1
RU,0,2,47,5,1,7,4,3,2,4,0,1
RU,0,2,83,1,6,2,2,3,0,7,0,1
RU,0,1,82,1,6,3,1,0,3,9,0,1
RU,0,2,80,1,6,1,3,5,5,9,0,1
RU,0,2,84,4,6,2,2,0,1,3,0,1
RU,0,2,40,4,1,4,4,3,4,5,0,1
RU,7,2,18,4,2,8,5,3,3,10,1,7
RU,7,2,18,4,2,2,5,3,4,10,1,7
RU,7,1,19,4,2,8,5,2,4,10,1,7
RU,7,1,18,4,2,8,3,3,4,10,1,7
RU,7,1,40,5,1,8,2,3,3,7,1,7
RU,0,1,64,7,6,8,3,1,1,2,0,1
RU,6,2,45,7,1,9,5,5,4,2,1,6
RU,0,2,58,5,6,9,5,5,2,5,0,1
RU,7,1,19,4,2,9,5,5,5,10,1,7
RU,7,1,17,4,2,8,1,5,2,9,1,7
RU,0,2,73,7,6,6,3,4,3,2,0,1
RU,0,2,41,7,1,5,4,3,5,2,0,1
RU,0,2,64,5,6,2,1,4,2,7,0,1
RU,0,1,61,5,6,2,4,4,3,7,0,1
RU,7,2,38,5,1,4,4,5,4,2,1,7
RU,0,2,66,4,6,2,2,5,1,8,0,1
RU,0,2,72,5,6,3,5,3,1,3,0,1
RU,0,2,73,2,6,2,2,3,1,8,0,1
RU,0,2,58,4,6,2,4,4,2,8,0,1
RU,0,1,37,7,1,1,4,2,2,7,0,1
RU,0,2,55,5,5,4,2,2,3,2,0,1
RU,5,1,27,4,1,3,2,2,4,8,0,5
RU,0,2,79,1,6,3,3,3,0,5,0,1
RU,0,1,60,2,1,5,2,3,4,8,0,1
RU,0,2,55,5,1,1,5,1,0,5,0,1
RU,7,2,40,7,1,9,5,1,0,2,1,7
RU,0,2,60,5,6,3,5,5,5,3,0,1
RU,0,1,51,4,3,1,5,5,3,8,0,1
RU,0,2,49,4,1,2,4,3,2,5,0,1
RU,0,2,76,5,6,2,2,1,0,3,0,1
RU,0,1,81,7,6,4,1,1,4,2,0,1
RU,4,2,54,7,1,2,5,5,0,3,0,4
RU,0,2,63,4,6,1,3,3,3,6,0,1
RU,0,2,76,1,6,1,3,4,3,9,0,1
RU,7,2,33,7,1,4,5,5,4,5,1,7
RU,6,1,68,7,1,8,5,4,2,2,1,6
RU,0,2,30,5,1,4,5,5,4,3,0,1
RU,0,2,53,5,1,2,5,2,1,5,0,1
RU,7,2,27,5,8,8,3,1,1,10,1,7
RU,0,2,63,4,6,3,4,3,1,7,0,1
RU,6,2,36,5,1,8,4,4,3,4,1,6
RU,0,2,51,7,1,9,5,3,3,2,0,1
RU,0,1,79,2,6,5,3,1,2,7,0,1
RU,0,2,64,5,6,2,4,1,2,4,0,1
RU,6,1,30,4,8,7,4,5,5,3,1,6
RU,7,2,27,5,1,6,4,2,3,3,1,7
RU,0,2,82,2,6,1,2,1,2,5,0,1
RU,0,2,36,7,1,3,3,2,3,5,0,1
RU,0,2,50,4,8,5,3,3,3,10,0,1
RU,0,2,44,4,1,5,3,3,4,5,0,1
RU,1,2,24,4,4,5,5,4,4,5,0,1
RU,4,2,59,7,1,2,4,4,5,3,0,4
RU,7,2,20,4,1,3,3,4,3,5,1,7
RU,1,2,85,1,6,4,3,3,3,8,0,1
RU,0,1,56,5,1,9,3,4,3,7,0,1
RU,0,1,59,4,6,4,4,4,4,8,0,1
RU,4,2,33,5,1,5,4,4,2,5,0,4
RU,4,2,54,5,6,5,1,2,1,7,0,4
RU,0,2,26,5,8,1,3,4,4,10,0,1
RU,7,2,16,2,2,5,5,5,4,3,1,7
RU,0,2,78,5,6,1,1,1,0,7,0,1
RU,0,1,36,2,6,3,2,1,0,10,0,1
RU,0,2,26,4,8,5,3,4,1,10,0,1
RU,0,1,48,7,1,8,4,3,2,1,0,1
RU,4,1,65,4,6,1,2,2,1,7,0,4
RU,5,2,33,4,1,4,2,3,1,5,0,5
RU,7,1,25,4,1,5,4,3,3,8,1,7
RU,2,2,39,7,1,5,3,2,3,3,0,2
RU,4,2,33,5,1,3,3,3,0,4,0,4
RU,0,2,35,5,1,5,3,4,5,3,0,1
RU,0,2,21,4,1,7,5,5,4,5,0,1
RU,7,2,40,4,1,1,5,4,5,3,1,7
RU,4,1,57,4,1,4,5,0,1,2,0,4
RU,7,1,36,4,1,8,3,1,3,7,1,7
RU,0,2,62,5,6,4,3,4,2,2,0,1
RU,0,1,61,4,6,3,1,3,3,10,0,1
RU,0,1,76,7,6,6,5,1,1,4,0,1
RU,4,1,23,5,3,6,5,4,4,5,0,4
RU,5,2,40,4,1,1,0,1,2,3,0,5
RU,0,1,61,4,6,2,0,0,2,7,0,1
RU,0,1,73,2,6,2,3,1,2,8,0,1
RU,0,2,39,4,1,2,2,1,3,8,0,1
RU,0,2,49,7,1,2,5,5,4,2,0,1
RU,0,2,54,5,6,1,4,4,0,8,0,1
RU,0,2,54,4,6,2,5,5,2,3,0,1
RU,0,1,27,4,1,2,3,3,3,7,0,1
RU,7,2,31,7,1,9,5,4,2,5,1,7
RU,6,1,32,4,1,10,5,2,4,3,1,6
RU,6,2,31,7,1,9,4,4,2,1,1,6
RU,0,2,50,5,5,8,1,1,1,3,0,1
RU,6,1,29,2,1,9,2,4,2,7,1,6
RU,0,2,37,4,3,2,3,2,0,7,0,1
RU,7,1,20,4,2,9,3,4,4,10,1,7
RU,0,2,64,4,6,5,2,2,0,9,0,1
RU,0,1,60,7,1,6,4,2,2,2,0,1
RU,0,2,77,1,6,3,1,1,0,9,0,1
RU,0,2,77,7,6,2,1,2,1,2,0,1
RU,0,1,70,2,1,3,1,4,1,7,0,1
RU,7,2,24,7,1,8,4,5,3,3,1,7
RU,0,2,82,1,6,2,1,1,1,6,0,1
RU,0,1,33,4,3,3,3,4,4,8,0,1
RU,0,2,68,5,8,6,4,3,4,2,0,1
RU,0,2,28,4,1,3,5,4,4,3,0,1
RU,0,1,57,4,8,1,4,4,4,7,0,1
RU,0,2,48,4,5,3,3,4,2,5,0,1
RU,0,2,71,5,6,2,5,4,3,3,0,1
RU,0,2,65,4,6,2,4,0,5,7,0,1
RU,0,1,43,4,3,1,3,3,3,7,0,1
RU,0,2,29,2,8,3,5,1,5,10,0,1
RU,0,2,74,5,6,2,4,5,3,1,0,1
RU,0,2,54,5,6,1,4,3,5,5,0,1
RU,0,1,61,4,6,1,4,3,3,5,0,1
RU,7,2,23,6,1,4,3,4,5,5,1,7
RU,4,1,28,4,1,5,3,4,3,8,0,4
RU,0,2,56,7,1,7,3,4,2,2,0,1
RU,7,2,27,6,2,3,4,4,5,5,1,7
RU,7,1,50,4,1,6,1,3,1,7,1,7
RU,3,2,49,4,1,2,3,2,2,4,0,3
RU,7,2,24,6,2,2,3,5,2,3,1,7
RU,7,2,21,4,1,3,1,3,0,4,1,7
RU,0,2,36,4,8,2,4,1,1,10,0,1
RU,0,1,31,5,4,2,0,3,3,2,0,1
RU,0,2,21,2,8,8,1,5,1,10,0,1
RU,7,1,22,4,4,1,3,4,4,10,1,7
RU,0,1,37,5,3,1,3,5,3,10,0,1
RU,3,2,19,2,8,2,2,4,3,10,0,3
RU,0,2,51,2,8,4,4,3,0,10,0,1
RU,0,2,59,7,1,3,5,5,0,2,0,1
RU,0,2,71,4,6,1,5,4,3,5,0,1
RU,0,2,82,7,1,6,5,1,1,2,0,1
RU,0,2,37,4,8,2,3,3,1,4,0,1
RU,6,2,17,4,2,10,3,5,5,10,1,6
RU,0,2,56,5,1,4,2,0,1,3,0,1
RU,0,1,43,4,1,4,5,4,3,1,0,1
RU,0,1,75,4,6,4,5,4,3,8,0,1
RU,0,2,52,4,1,1,1,1,3,5,0,1
RU,0,1,46,5,1,2,3,1,4,8,0,1
RU,2,2,35,7,8,5,2,5,4,5,0,2
RU,4,2,28,2,8,9,3,3,1,4,0,4
RU,0,2,25,5,8,9,5,2,2,3,0,1
RU,0,2,31,5,1,6,3,3,3,4,0,1
RU,0,1,41,2,3,4,5,1,4,7,0,1
RU,4,1,29,7,1,9,1,3,2,3,0,4
RU,4,2,26,2,8,10,2,4,0,4,0,4
RU,4,2,27,2,3,8,3,2,2,4,0,4
RU,6,2,53,7,1,7,3,3,1,5,1,6
RU,0,1,60,4,1,8,2,1,1,8,0,1
RU,4,2,34,4,1,4,4,3,4,5,0,4
RU,6,2,40,4,1,9,4,4,4,5,1,6
RU,6,2,39,4,1,8,4,3,3,5,1,6
RU,0,2,51,7,1,1,2,3,3,3,0,1
RU,6,2,29,4,8,1,4,3,3,5,1,6
RU,6,1,22,5,1,9,3,4,4,4,1,6
RU,6,1,23,4,1,9,4,3,4,7,1,6
RU,6,2,29,4,1,2,4,5,4,4,1,6
RU,2,1,38,4,1,4,3,5,2,8,0,2
RU,4,2,30,7,1,2,4,4,3,3,0,4
RU,1,2,71,2,6,1,1,0,0,9,0,1
RU,0,2,59,7,1,6,5,3,4,2,0,1
RU,0,2,47,7,1,3,3,3,1,3,0,1
RU,0,2,44,4,5,2,4,1,2,9,0,1
RU,0,2,62,7,6,2,3,3,3,6,0,1
RU,0,2,84,5,6,8,1,1,1,3,0,1
RU,0,2,72,1,6,2,4,4,2,8,0,1
RU,0,2,64,2,1,4,4,3,0,8,0,1
RU,0,2,72,1,6,2,4,4,1,9,0,1
RU,0,1,64,2,6,2,2,2,0,8,0,1
RU,0,1,55,5,5,6,2,1,0,8,0,1
RU,6,2,25,7,8,8,4,4,2,2,1,6
RU,0,2,66,4,6,2,4,2,2,9,0,1
RU,0,2,76,2,6,2,0,2,0,9,0,1
RU,0,1,64,4,6,4,5,4,0,3,0,1
RU,0,2,59,4,1,7,4,2,2,2,0,1
RU,0,2,71,1,6,6,2,1,2,6,0,1
RU,1,2,24,5,1,10,5,5,5,5,0,1
RU,0,1,30,5,1,8,3,3,3,7,0,1
RU,7,2,48,4,1,7,2,4,1,4,1,7
RU,7,1,21,4,2,7,4,3,4,10,1,7
RU,6,2,53,4,1,8,5,5,5,7,1,6
RU,0,1,43,5,1,10,3,3,3,3,0,1
RU,0,1,21,4,2,7,2,1,3,10,0,1
RU,0,1,56,4,1,9,2,2,3,7,0,1
RU,0,2,74,4,6,2,4,4,5,7,0,1
RU,0,1,60,4,1,10,4,4,4,7,0,1
RU,0,2,65,4,6,5,4,4,3,3,0,1
RU,7,2,35,7,1,8,5,5,5,2,1,7
RU,6,1,63,4,6,5,4,3,4,7,1,6
RU,6,1,36,5,1,10,3,3,2,7,1,6
RU,0,2,55,5,1,9,3,2,4,3,0,1
RU,6,1,51,5,1,9,3,4,4,3,1,6
RU,0,2,69,4,6,2,2,1,3,4,0,1
RU,7,1,35,7,1,9,3,2,3,8,1,7
RU,7,1,28,5,1,8,3,2,3,3,1,7
RU,0,2,47,5,1,8,3,5,5,4,0,1
RU,0,2,54,7,8,9,1,1,2,4,0,1
RU,6,1,47,4,1,10,4,4,4,8,1,6
RU,6,1,54,7,1,8,5,5,5,2,1,6
RU,7,1,54,5,1,10,3,3,4,7,1,7
RU,0,2,29,5,1,2,4,4,2,5,0,1
RU,1,1,37,7,1,6,2,2,2,2,0,1
RU,4,2,31,5,1,5,4,3,3,3,0,4
RU,0,2,29,5,1,2,5,5,5,3,0,1
RU,0,2,23,4,1,3,5,5,5,7,0,1
RU,6,2,28,7,4,5,0,2,3,4,1,6
RU,0,1,51,4,1,1,3,2,3,8,0,1
RU,0,2,27,2,1,5,1,1,3,9,0,1
RU,7,2,22,4,2,3,5,2,5,10,1,7
RU,6,1,41,7,1,4,4,3,0,5,1,6
RU,7,2,21,5,2,2,5,1,1,10,1,7
RU,7,2,43,7,1,2,0,0,1,5,1,7
RU,7,1,21,5,1,3,5,5,5,5,1,7
RU,7,2,37,4,1,1,5,5,1,5,1,7
RU,0,1,39,4,3,2,3,3,3,8,0,1
RU,4,2,55,4,6,6,0,1,1,9,0,4
RU,0,2,30,4,1,1,5,3,0,4,0,1
RU,0,2,76,2,6,2,3,3,2,7,0,1
RU,6,1,22,4,1,6,4,2,5,7,1,6
RU,0,1,67,2,6,3,5,3,2,9,0,1
RU,7,2,32,7,1,3,5,5,5,3,1,7
RU,6,1,38,4,1,9,3,2,4,8,1,6
RU,6,1,39,4,1,7,3,4,4,8,1,6
RU,0,1,63,2,6,3,3,3,3,9,0,1
RU,6,2,27,7,1,10,5,3,4,3,1,6
RU,6,2,36,7,1,5,5,3,3,4,1,6
RU,0,2,67,4,6,2,3,3,3,5,0,1
RU,7,1,26,5,1,9,3,1,3,3,1,7
RU,0,2,69,2,6,1,3,2,1,9,0,1
RU,7,1,29,7,1,9,4,4,4,2,1,7
RU,0,2,71,2,6,2,4,2,2,9,0,1
RU,7,2,28,7,1,6,4,4,3,4,1,7
RU,0,2,69,5,6,2,4,1,3,7,0,1
RU,0,2,71,7,6,4,5,2,2,2,0,1
RU,6,2,48,7,1,5,3,1,2,2,1,6
RU,0,2,75,1,6,3,1,3,2,9,0,1
RU,0,1,65,7,6,3,4,4,4,2,0,1
RU,7,2,26,7,1,5,4,4,5,3,1,7
RU,7,1,16,2,2,8,3,3,5,3,1,7
RU,7,1,17,2,2,9,1,2,1,10,1,7
RU,0,1,60,4,6,1,4,5,5,7,0,1
RU,7,1,52,7,1,8,5,1,1,2,1,7
RU,0,1,84,1,6,4,3,1,0,8,0,1
RU,7,1,57,5,1,8,4,3,5,4,1,7
RU,2,1,64,4,6,8,4,0,3,7,0,2
RU,0,1,72,1,6,5,5,0,4,7,0,1
RU,0,2,60,4,6,4,1,2,0,7,0,1
RU,0,2,76,1,6,8,1,3,5,8,0,1
RU,7,2,24,7,8,8,5,4,4,10,1,7
RU,7,2,23,4,2,8,3,4,4,10,1,7
RU,7,1,27,5,1,7,3,5,5,5,1,7
RU,7,2,23,4,2,8,3,5,5,10,1,7
RU,0,2,65,5,6,7,4,0,4,3,0,1
RU,7,1,30,7,1,5,5,4,5,2,1,7
RU,0,1,74,4,6,5,2,5,5,3,0,1
RU,7,2,48,7,5,8,4,4,5,5,1,7
RU,6,2,45,7,1,5,4,4,4,2,1,6
RU,7,1,26,7,1,7,5,5,5,1,1,7
RU,0,1,66,5,6,2,4,2,3,8,0,1
RU,6,2,60,7,1,9,5,5,5,2,1,6
RU,0,1,49,4,5,3,1,1,0,9,0,1
RU,0,1,62,4,6,5,4,4,2,8,0,1
RU,0,2,65,5,6,4,4,2,2,3,0,1
RU,0,2,59,4,6,5,3,4,3,9,0,1
RU,0,1,67,4,6,5,4,4,5,7,0,1
RU,7,2,34,7,1,5,4,4,2,2,1,7
RU,0,2,70,7,6,4,5,3,4,2,0,1
RU,7,1,17,4,2,7,5,3,3,10,1,7
RU,0,1,58,5,1,10,4,3,5,8,0,1
RU,7,2,19,4,3,3,4,3,3,10,1,7
RU,6,1,34,4,1,2,2,2,3,8,1,6
RU,0,2,88,4,5,2,3,1,1,3,0,1
RU,0,2,81,4,6,2,0,1,0,9,0,1
RU,6,2,35,5,1,2,0,1,1,5,1,6
RU,7,1,60,4,1,10,4,4,2,7,1,7
RU,7,2,38,7,8,5,4,4,2,2,1,7
RU,7,2,31,2,3,2,1,4,3,9,1,7
RU,0,2,37,5,1,1,3,3,3,5,0,1
RU,6,2,57,5,1,9,2,3,1,3,1,6
RU,7,2,59,5,6,8,4,2,3,4,1,7
RU,7,1,42,7,1,10,3,4,4,3,1,7
RU,0,2,52,5,1,9,3,4,4,4,0,1
RU,7,1,38,5,1,9,3,4,2,7,1,7
RU,4,2,59,7,1,4,4,5,5,2,0,4
RU,7,2,40,5,1,10,4,2,5,2,1,7
RU,0,2,79,2,6,2,2,3,1,4,0,1
RU,0,2,74,4,6,3,5,5,5,4,0,1
RU,6,2,32,7,1,6,4,3,5,4,1,6
RU,6,2,44,7,1,10,3,4,5,4,1,6
RU,6,2,36,7,1,8,4,4,5,3,1,6
RU,0,2,72,7,6,4,4,5,2,2,0,1
RU,0,2,65,4,6,5,2,4,3,8,0,1
RU,6,2,37,7,1,9,3,4,4,2,1,6
RU,7,2,21,5,1,7,3,3,5,5,1,7
RU,7,2,47,7,1,6,4,3,1,2,1,7
RU,6,2,54,5,1,7,3,2,1,4,1,6
RU,7,2,45,4,1,5,5,3,5,2,1,7
RU,7,2,24,7,1,10,2,0,1,3,1,7
RU,6,2,48,7,1,9,5,2,3,2,1,6
RU,6,2,44,7,1,6,1,0,0,2,1,6
RU,6,1,40,4,1,5,3,4,4,8,1,6
RU,7,2,21,5,1,2,1,1,4,5,1,7
RU,7,1,30,7,1,8,4,4,3,2,1,7
RU,0,2,62,4,6,5,3,3,2,9,0,1
RU,0,2,64,4,1,2,2,1,1,9,0,1
RU,7,1,30,5,1,8,5,4,4,8,1,7
RU,0,2,68,4,6,2,5,5,3,7,0,1
RU,7,1,17,4,2,3,5,4,3,10,1,7
RU,0,2,34,7,1,5,3,2,2,2,0,1
RU,0,1,23,5,4,10,3,1,3,7,0,1
RU,0,2,39,5,1,10,4,1,1,5,0,1
RU,5,1,40,4,1,3,2,2,2,7,0,5
RU,4,2,47,7,1,7,3,3,4,2,0,4
RU,7,2,43,7,1,9,2,1,3,2,1,7
RU,0,2,58,4,6,2,1,1,4,5,0,1
RU,0,2,63,5,6,3,4,4,4,5,0,1
RU,0,2,70,7,6,2,4,4,2,3,0,1
RU,5,2,20,4,4,6,4,5,5,5,0,5
RU,0,2,77,4,6,2,3,2,3,7,0,1
RU,0,2,72,5,6,2,4,4,2,2,0,1
RU,7,1,25,4,1,6,2,3,4,7,1,7
RU,0,2,56,4,1,8,2,4,4,4,0,1
RU,3,1,37,7,1,10,4,2,3,2,0,3
RU,0,1,51,5,3,1,3,5,3,8,0,1
RU,1,2,58,4,1,7,4,1,5,3,0,1
RU,1,1,49,4,1,8,3,4,1,7,0,1
RU,7,1,33,7,1,7,4,4,4,7,1,7
RU,7,1,22,4,3,4,3,2,3,8,1,7
RU,1,2,73,7,6,2,1,0,4,7,0,1
RU,1,2,72,4,6,2,5,4,4,7,0,1
RU,0,1,27,4,1,2,4,4,5,7,0,1
RU,7,1,35,2,1,4,4,5,1,7,1,7
RU,6,1,33,2,1,8,4,4,4,7,1,6
RU,4,2,56,7,6,1,5,5,4,3,0,4
RU,0,2,84,1,6,6,1,3,0,9,0,1
RU,7,1,25,5,1,9,4,4,4,7,1,7
RU,7,2,20,4,2,8,3,4,3,10,1,7
RU,0,1,54,7,6,2,3,4,3,5,0,1
RU,0,1,82,2,6,4,3,2,1,7,0,1
RU,0,2,54,4,1,4,2,2,2,8,0,1
RU,0,2,66,7,1,2,5,5,3,2,0,1
RU,0,2,60,4,1,5,4,1,2,4,0,1
RU,0,1,61,4,6,2,3,3,3,8,0,1
RU,0,2,55,7,1,5,3,1,1,2,0,1
RU,0,1,56,4,1,8,3,4,3,7,0,1
RU,0,1,55,5,1,5,4,3,3,7,0,1
RU,1,1,52,5,1,9,3,1,3,7,0,1
RU,0,2,26,5,3,7,4,3,4,3,0,1
RU,0,1,56,5,1,9,4,3,4,8,0,1
RU,0,2,63,7,6,3,1,4,5,2,0,1
RU,6,2,35,4,1,8,4,4,4,3,1,6
RU,0,2,64,4,6,3,1,3,1,4,0,1
RU,0,2,60,5,6,5,5,5,5,2,0,1
RU,0,1,67,5,6,5,1,2,3,8,0,1
RU,0,2,54,4,1,9,5,4,5,3,0,1
RU,6,1,60,4,6,4,3,3,4,8,1,6
RU,0,2,22,4,1,4,4,4,4,7,0,1
RU,7,1,48,7,1,5,4,4,3,2,1,7
RU,6,2,27,7,1,3,4,4,3,2,1,6
RU,1,1,46,4,6,3,1,2,1,5,0,1
RU,7,1,44,7,1,10,1,1,4,2,1,7
RU,4,2,45,4,1,4,4,4,4,3,0,4
RU,1,1,47,4,3,3,1,2,4,7,0,1
RU,0,2,70,7,6,3,5,4,4,2,0,1
RU,0,2,70,4,6,1,3,0,1,3,0,1
RU,0,1,74,5,6,2,3,1,1,7,0,1
RU,0,1,65,5,6,2,1,1,2,8,0,1
RU,0,2,45,7,1,3,3,4,1,3,0,1
RU,0,2,71,4,6,3,4,4,1,2,0,1
RU,7,2,62,7,6,1,5,3,2,2,1,7
RU,0,2,69,4,8,4,4,3,3,5,0,1
RU,6,1,57,6,1,8,4,1,2,3,1,6
RU,7,1,23,6,2,7,2,2,3,7,1,7
RU,6,2,17,2,2,2,3,3,4,10,1,6
RU,0,2,56,5,6,3,1,1,2,3,0,1
RU,0,2,73,4,6,2,0,1,0,7,0,1
RU,0,2,60,4,6,4,1,0,1,9,0,1
RU,0,1,69,2,6,4,1,0,1,9,0,1
RU,0,2,71,2,6,2,3,2,2,9,0,1
RU,7,1,44,4,1,8,3,3,3,8,1,7
RU,0,1,70,1,6,2,1,1,1,9,0,1
RU,0,2,77,1,6,2,1,1,1,9,0,1
RU,0,1,70,2,6,2,4,1,3,8,0,1
RU,6,2,33,7,1,9,4,1,3,2,1,6
RU,0,1,75,1,6,5,1,0,1,7,0,1
RU,7,2,24,4,1,4,3,5,5,5,1,7
RU,7,1,23,4,1,10,4,5,4,7,1,7
RU,0,2,50,2,8,4,5,3,4,5,0,1
RU,0,2,71,2,6,3,5,4,5,9,0,1
RU,7,1,30,5,1,10,5,5,1,3,1,7
RU,0,2,49,4,1,4,3,3,4,9,0,1
RU,7,1,50,5,1,10,4,1,2,2,1,7
RU,0,1,51,4,1,7,3,3,4,8,0,1
RU,0,1,70,5,6,2,1,1,1,8,0,1
RU,6,2,20,5,1,3,4,4,4,5,1,6
RU,1,2,39,7,1,7,3,3,3,5,0,1
RU,6,1,59,7,6,4,3,3,3,5,1,6
RU,6,2,35,7,1,5,4,3,4,5,1,6
RU,0,2,73,4,6,2,2,3,2,7,0,1
RU,7,1,28,7,1,9,3,4,3,3,1,7
RU,7,1,21,5,4,6,3,3,2,7,1,7
RU,7,2,23,7,2,4,4,4,5,10,1,7
RU,2,1,60,4,1,7,1,1,0,5,0,2
RU,7,1,27,4,1,4,5,5,4,5,1,7
RU,7,2,29,5,1,5,1,4,1,5,1,7
RU,0,2,76,1,6,2,1,0,1,6,0,1
RU,0,2,73,2,6,1,0,0,0,8,0,1
RU,7,1,28,4,1,10,4,5,5,7,1,7
RU,7,2,26,7,1,8,5,4,3,2,1,7
RU,6,2,37,7,1,7,3,3,2,2,1,6
RU,0,2,76,1,6,1,2,2,1,6,0,1
RU,5,2,43,4,1,4,1,1,4,3,0,5
RU,0,2,60,4,6,7,3,1,0,3,0,1
RU,0,1,72,5,6,2,1,2,2,2,0,1
RU,0,1,42,5,4,3,2,4,3,8,0,1
RU,7,2,47,4,1,1,3,4,4,3,1,7
RU,0,1,47,4,3,1,3,2,5,8,0,1
RU,0,2,56,4,6,3,3,1,0,5,0,1
RU,0,2,49,4,1,8,3,5,3,6,0,1
RU,0,1,60,4,1,5,3,4,4,2,0,1
RU,7,2,22,4,2,4,3,4,4,5,1,7
RU,0,2,50,4,8,5,3,1,2,3,0,1
RU,1,2,50,5,1,2,3,4,2,5,0,1
RU,0,2,29,5,1,5,3,3,3,5,0,1
RU,0,2,68,4,6,2,2,3,2,4,0,1
RU,7,1,25,7,1,9,4,3,4,2,1,7
RU,6,2,57,7,6,8,3,3,2,5,1,6
RU,0,2,40,4,1,5,4,1,4,6,0,1
RU,0,2,37,5,8,8,4,4,1,7,0,1
RU,0,1,55,5,1,8,4,1,1,8,0,1
RU,0,2,75,5,6,2,4,1,2,4,0,1
RU,0,1,72,2,6,2,4,1,3,7,0,1
RU,0,2,36,4,8,6,4,1,1,9,0,1
